14-1-6085579-1-20-105;Field 'Purch. Inv. Reg. Step 2'(105) in Table 'Template'(6085579); ,Submit for Approval,Release,Post;
14-1-6085579-1-10-106;Field 'Allowed Variance Amount'(106) in Table 'Template'(6085579);Max. Variance Amount Allowed;
14-1-6085579-1-10-107;Field 'Purch. Match Order No.'(107) in Table 'Template'(6085579);Match Order No.;
14-1-6085579-1-20-107;Field 'Purch. Match Order No.'(107) in Table 'Template'(6085579);No,Yes - always,Yes - if present;
14-1-6085579-1-10-108;Field 'Purch. Match Item No.'(108) in Table 'Template'(6085579);Match Item No.;
14-1-6085579-1-20-108;Field 'Purch. Match Item No.'(108) in Table 'Template'(6085579);No,Yes - always,Yes - if present;
14-1-6085579-1-10-109;Field 'Purch. Match Quantity'(109) in Table 'Template'(6085579);Match Quantity;
14-1-6085579-1-20-109;Field 'Purch. Match Quantity'(109) in Table 'Template'(6085579);No,Yes - always,Yes - if present;
14-1-6085579-1-10-11;Field 'No. Series'(11) in Table 'Template'(6085579);No. Series;
14-1-6085579-1-10-110;Field 'Purch. Match Unit Cost'(110) in Table 'Template'(6085579);Match Unit Cost;
14-1-6085579-1-20-110;Field 'Purch. Match Unit Cost'(110) in Table 'Template'(6085579);No,Yes - always,Yes - if present;
14-1-6085579-1-10-111;Field 'Purch. Use Vend. Purch. Code'(111) in Table 'Template'(6085579);Always Use Vend. Purch. Code;
14-1-6085579-1-10-112;Field 'Purch. Cr.Memo Reg. Step 1'(112) in Table 'Template'(6085579);Credit Memo Reg. Step 1;
14-1-6085579-1-20-112;Field 'Purch. Cr.Memo Reg. Step 1'(112) in Table 'Template'(6085579); ,Create Credit Memo,Match Return Order & Create Credit Memo,Match & Update Return Order;
14-1-6085579-1-10-113;Field 'Purch. Cr.Memo Reg. Step 2'(113) in Table 'Template'(6085579);Credit Memo Reg. Step 2;
14-1-6085579-1-20-113;Field 'Purch. Cr.Memo Reg. Step 2'(113) in Table 'Template'(6085579); ,Submit for Approval,Release,Post;
14-1-6085579-1-10-114;Field 'Line Total Header Formula'(114) in Table 'Template'(6085579);Line Total Header Formula;
14-1-6085579-1-10-115;Field 'Allow Register without Amounts'(115) in Table 'Template'(6085579);Allow Register w/o Amounts;
14-1-6085579-1-10-116;Field 'Purch. Amount Approval Valid.'(116) in Table 'Template'(6085579);Amount Approval Validation;
14-1-6085579-1-20-116;Field 'Purch. Amount Approval Valid.'(116) in Table 'Template'(6085579);Not Required,Amount Excl. VAT and Amount Incl. VAT must match imported amounts,Only Amount Incl. VAT must match imported amounts,Only Amount Excl. VAT must match imported amounts;
14-1-6085579-1-10-117;Field 'Variance Posting Account'(117) in Table 'Template'(6085579);Variance Posting Account;
14-1-6085579-1-10-118;Field 'Purch. Auto App. within Var.'(118) in Table 'Template'(6085579);Auto Approve within Variance;
14-1-6085579-1-10-119;Field 'Approval Flow Code'(119) in Table 'Template'(6085579);Approval Flow Code;
14-1-6085579-1-10-12;Field 'Codeunit ID: Line Validation'(12) in Table 'Template'(6085579);Codeunit ID: Line Validation;
14-1-6085579-1-10-120;Field 'Use Vendor/Customer Item Nos.'(120) in Table 'Template'(6085579);Vendor/Customer uses your Item Nos.;
14-1-6085579-1-10-121;Field 'Translate Item Nos. to'(121) in Table 'Template'(6085579);Translate Item Nos. to;
14-1-6085579-1-20-121;Field 'Translate Item Nos. to'(121) in Table 'Template'(6085579); ,Item Cross Reference,Vendor Item,Document Capture Line Translation;
14-1-6085579-1-10-122;Field 'Allowed Variance %'(122) in Table 'Template'(6085579);Max. Variance % Allowed;
14-1-6085579-1-10-123;Field 'Copy Matched Header Dimensions'(123) in Table 'Template'(6085579);Copy Matched Header Dimensions;
14-1-6085579-1-10-124;Field 'Purch. Auto Match Credit Memo'(124) in Table 'Template'(6085579);Auto Match Credit Memo;
14-1-6085579-1-20-124;Field 'Purch. Auto Match Credit Memo'(124) in Table 'Template'(6085579);No,Return Shipment Only,Return Order Only,Return Shipment or Return Order;
14-1-6085579-1-10-13;Field 'Codeunit ID: Doc. Validation'(13) in Table 'Template'(6085579);Codeunit ID: Doc. Validation;
14-1-6085579-1-10-130;Field 'Translate to Type'(130) in Table 'Template'(6085579);Translate to Type (Default);
14-1-6085579-1-20-130;Field 'Translate to Type'(130) in Table 'Template'(6085579); ,G/L Account,Item,Resource,Fixed Asset,Charge (Item);
14-1-6085579-1-10-14;Field 'Codeunit ID: Register'(14) in Table 'Template'(6085579);Codeunit ID: Register;
14-1-6085579-1-10-19;Field 'Search Text'(19) in Table 'Template'(6085579);Search Text;
14-1-6085579-1-10-2;Field 'Category Code'(2) in Table 'Template'(6085579);Category Code;
14-1-6085579-1-10-20;Field 'Codeunit ID: Transl. (Doc)'(20) in Table 'Template'(6085579);Codeunit ID: Transl. (Doc);
14-1-6085579-1-10-200;Field 'Interaction Template Code'(200) in Table 'Template'(6085579);Interaction Template Code;
14-1-6085579-1-10-22;Field 'Codeunit ID: Show Match'(22) in Table 'Template'(6085579);Codeunit ID: Show Match;
14-1-6085579-1-10-24;Field 'Language Code'(24) in Table 'Template'(6085579);Language Code;
14-1-6085579-1-10-25;Field 'Codeunit ID: Transl. (Temp)'(25) in Table 'Template'(6085579);Codeunit ID: Transl. (Templ.);
14-1-6085579-1-10-27;Field 'Codeunit ID: Register (Y/N)'(27) in Table 'Template'(6085579);Codeunit ID: Register (Y/N);
14-1-6085579-1-10-29;Field 'Hide Registration Messages'(29) in Table 'Template'(6085579);Hide Registration Messages;
14-1-6085579-1-10-30;Field 'Show Document After Register'(30) in Table 'Template'(6085579);Show Document After Register;
14-1-6085579-1-20-30;Field 'Show Document After Register'(30) in Table 'Template'(6085579);Ask,Always,Never;
14-1-6085579-1-10-300;Field 'Sales Order Reg. Step 1'(300) in Table 'Template'(6085579);Order Reg. Step 1;
14-1-6085579-1-20-300;Field 'Sales Order Reg. Step 1'(300) in Table 'Template'(6085579); ,,Create Order;
14-1-6085579-1-10-301;Field 'Sales Order Reg. Step 2'(301) in Table 'Template'(6085579);Order Reg. Step 2;
14-1-6085579-1-20-301;Field 'Sales Order Reg. Step 2'(301) in Table 'Template'(6085579); ,Submit for Approval,Release;
14-1-6085579-1-10-302;Field 'Merge from same E-mail'(302) in Table 'Template'(6085579);Merge from same E-mail;
14-1-6085579-1-10-303;Field 'Sales Cr.Memo Reg. Step 1'(303) in Table 'Template'(6085579);Credit Memo Reg. Step 1;
14-1-6085579-1-20-303;Field 'Sales Cr.Memo Reg. Step 1'(303) in Table 'Template'(6085579); ,Create Credit Memo;
14-1-6085579-1-10-304;Field 'Sales Cr.Memo Reg. Step 2'(304) in Table 'Template'(6085579);Credit Memo Reg. Step 2;
14-1-6085579-1-20-304;Field 'Sales Cr.Memo Reg. Step 2'(304) in Table 'Template'(6085579); ,Submit for Approval,Release;
14-1-6085579-1-10-31;Field 'Codeunit ID: After Step 1'(31) in Table 'Template'(6085579);Codeunit ID: After Step 1;
14-1-6085579-1-10-32;Field 'Codeunit ID: After Step 2'(32) in Table 'Template'(6085579);Codeunit ID: After Step 2;
14-1-6085579-1-10-35;Field 'First Table Line Has Captions'(35) in Table 'Template'(6085579);First Table Line Has Captions;
14-1-6085579-1-10-36;Field 'Codeunit ID: Line Capture'(36) in Table 'Template'(6085579);Codeunit ID: Line Capture;
14-1-6085579-1-10-38;Field 'No. of Search Texts'(38) in Table 'Template'(6085579);No. of Search Texts;
14-1-6085579-1-10-39;Field 'Auto Receive Order Variance'(39) in Table 'Template'(6085579);Auto Receive Order Variance;
14-1-6085579-1-10-40;Field 'Auto Ship Return Order Var.'(40) in Table 'Template'(6085579);Auto Ship Return Order Variance;
14-1-6085579-1-10-41;Field 'Posting Date'(41) in Table 'Template'(6085579);Posting Date;
14-1-6085579-1-20-41;Field 'Posting Date'(41) in Table 'Template'(6085579);Use Document Date (recognized on document),Use Today,Use Work Date;
14-1-6085579-1-10-42;Field 'Date Format'(42) in Table 'Template'(6085579);Date Format;
14-1-6085579-1-20-42;Field 'Date Format'(42) in Table 'Template'(6085579);Day / Month / Year,Month / Day / Year,Year / Day / Month,Year / Month / Day,Day / Year / Month,Month / Year / Day;
14-1-6085579-1-10-43;Field 'Master Template No.'(43) in Table 'Template'(6085579);Master Template No.;
14-1-6085579-1-10-44;Field 'Prices Including VAT'(44) in Table 'Template'(6085579);Prices Including VAT;
14-1-6085579-1-10-5;Field 'Source Record ID Tree ID'(5) in Table 'Template'(6085579);Source Record ID;
14-1-6085579-1-10-6;Field 'Default'(6) in Table 'Template'(6085579);Default;
14-1-6085579-1-10-7;Field 'Type'(7) in Table 'Template'(6085579);Type;
14-1-6085579-1-20-7;Field 'Type'(7) in Table 'Template'(6085579); ,Identification,Master;
14-1-6085579-1-10-8;Field 'Codeunit ID: After Capture'(8) in Table 'Template'(6085579);Codeunit ID: After Capture;
14-1-6085579-1-10-9;Field 'Recognize Lines'(9) in Table 'Template'(6085579);Recognize Lines;
14-1-6085579-1-20-9;Field 'Recognize Lines'(9) in Table 'Template'(6085579);No,Yes;
14-1-6085579-7-10-1000;TextConst with ID 1000 in Table 6085579;Do you wish to update %1 on all templates for the document category %2?;
14-1-6085579-7-10-1000000001;TextConst with ID 1000000001 in Table 6085579;This template can not be deleted because it has been used on one or more registered or rejected documents.;
14-1-6085579-7-10-1000000002;TextConst with ID 1000000002 in Table 6085579;This template is used on %1 open documents.\\If you delete this template it will be removed from these documents and you must manually select anohter template.\\Do you wish to continue?;
14-1-6085579-7-10-1000000003;TextConst with ID 1000000003 in Table 6085579;&Create New;
14-1-6085579-7-10-1000000005;TextConst with ID 1000000005 in Table 6085579;Do you wish to update %1 on all fields?;
14-1-6085579-7-10-1000000006;TextConst with ID 1000000006 in Table 6085579;WARNING\\Your are about to delete system template %1.\\Do you wish to continue?;
14-1-6085579-7-10-1001;TextConst with ID 1001 in Table 6085579;Updating templates\#1####################\@2@@@@@@@@@@@@@@@@@@@@;
14-1-6085579-7-10-1002;TextConst with ID 1002 in Table 6085579;%1 of %2;
14-1-6085579-7-10-1003;TextConst with ID 1003 in Table 6085579;Templates updated: %1;
14-1-6085579-7-10-1160040000;TextConst with ID 1160040000 in Table 6085579;Source ID;
14-1-6085579-7-10-1160040001;TextConst with ID 1160040001 in Table 6085579;Do you want to set %1 to only check amounts including VAT and not amounts excluding VAT?;
14-1-6085579-7-10-1160040002;TextConst with ID 1160040002 in Table 6085579;Do you want to remove the field ''%1'' from this template?;
14-1-6085579-7-10-1160040003;TextConst with ID 1160040003 in Table 6085579;When a new template is created, %1 is automatically set to the same values as on the %2.;
14-1-6085579-7-10-161024012;TextConst with ID 161024012 in Table 6085579;N/A;
14-1-6085579-7-10-161024013;TextConst with ID 161024013 in Table 6085579;You must specify Source ID.;
14-1-6085580-0-10-6085580;Object with ID 6085580 in Table 6085580;Template Field;
14-1-6085580-1-10-1;Field 'Template No.'(1) in Table 'Template Field'(6085580);Template No.;
14-1-6085580-1-10-10;Field 'Caption Offset X'(10) in Table 'Template Field'(6085580);Caption Offset X;
14-1-6085580-1-10-11;Field 'Caption Offset Y'(11) in Table 'Template Field'(6085580);Caption Offset Y;
14-1-6085580-1-10-12;Field 'Fixed Value (Text)'(12) in Table 'Template Field'(6085580);Fixed Value (Text);
14-1-6085580-1-10-13;Field 'Fixed Value (Decimal)'(13) in Table 'Template Field'(6085580);Fixed Value (Decimal);
14-1-6085580-1-10-14;Field 'Fixed Value (Date)'(14) in Table 'Template Field'(6085580);Fixed Value (Date);
14-1-6085580-1-10-15;Field 'Fixed Value (Lookup)'(15) in Table 'Template Field'(6085580);Fixed Value (Lookup);
14-1-6085580-1-10-16;Field 'Field Type'(16) in Table 'Template Field'(6085580);Field Type;
14-1-6085580-1-20-16;Field 'Field Type'(16) in Table 'Template Field'(6085580);Text,Barcode;
14-1-6085580-1-10-17;Field 'Validation Dateformula From'(17) in Table 'Template Field'(6085580);Validation Dateformula From;
14-1-6085580-1-10-18;Field 'Validation Dateformula To'(18) in Table 'Template Field'(6085580);Validation Dateformula To;
14-1-6085580-1-10-19;Field 'Never use Global Captions'(19) in Table 'Template Field'(6085580);Never use Global Captions;
14-1-6085580-1-10-2;Field 'Type'(2) in Table 'Template Field'(6085580);Type;
14-1-6085580-1-20-2;Field 'Type'(2) in Table 'Template Field'(6085580);Header,Line;
14-1-6085580-1-10-20;Field 'Decimal Places'(20) in Table 'Template Field'(6085580);Decimal Places;
14-1-6085580-1-10-21;Field 'Blank Zero'(21) in Table 'Template Field'(6085580);Blank Zero;
14-1-6085580-1-10-22;Field 'Language Code'(22) in Table 'Template Field'(6085580);Language Code;
14-1-6085580-1-10-23;Field 'Enable Rule Generation'(23) in Table 'Template Field'(6085580);Enable Rule Generation;
14-1-6085580-1-10-24;Field 'Multiline'(24) in Table 'Template Field'(6085580);Multiline;
14-1-6085580-1-10-25;Field 'Default Page Source'(25) in Table 'Template Field'(6085580);Default Page Source;
14-1-6085580-1-20-25;Field 'Default Page Source'(25) in Table 'Template Field'(6085580);First Page,Last Page;
14-1-6085580-1-10-26;Field 'Auto Update Caption'(26) in Table 'Template Field'(6085580);Auto Update Caption;
14-1-6085580-1-10-27;Field 'Typical Field Width'(27) in Table 'Template Field'(6085580);Typical Field Width;
14-1-6085580-1-10-28;Field 'Auto Update Field Width'(28) in Table 'Template Field'(6085580);Auto Update Field Width;
14-1-6085580-1-10-29;Field 'Typical Field Height'(29) in Table 'Template Field'(6085580);Typical Field Height;
14-1-6085580-1-10-3;Field 'Code'(3) in Table 'Template Field'(6085580);Code;
14-1-6085580-1-10-30;Field 'Auto Update Field Height'(30) in Table 'Template Field'(6085580);Auto Update Field Height;
14-1-6085580-1-10-31;Field 'Sort Order'(31) in Table 'Template Field'(6085580);Sort Order;
14-1-6085580-1-10-32;Field 'Field Name'(32) in Table 'Template Field'(6085580);Field Name;
14-1-6085580-1-10-33;Field 'Stop Lines Recognition'(33) in Table 'Template Field'(6085580);Stop Lines Recognition;
14-1-6085580-1-20-33;Field 'Stop Lines Recognition'(33) in Table 'Template Field'(6085580); ,Falls die Caption in der gleichen Zeile ist,Falls der Wert in der gleichen Zeile ist,Falls die Caption oder der Wert in der gleichen Zeile ist,Falls die Caption in der gleichen Zeile ist (weiter auf nächster Seite),Falls der Wert in der gleichen Zeile ist (weiter auf nächster Seite),Falls die Caption oder der Wert in der gleichen Zeile ist (weiter auf nächster Seite);
14-1-6085580-1-10-34;Field 'Make Absolute Number'(34) in Table 'Template Field'(6085580);Make Absolute Number;
14-1-6085580-1-10-35;Field '1. Caption'(35) in Table 'Template Field'(6085580);1. Caption;
14-1-6085580-1-10-36;Field '1. Rule'(36) in Table 'Template Field'(6085580);1. Rule;
14-1-6085580-1-10-37;Field 'Lookup Table'(37) in Table 'Template Field'(6085580);Lookup Table;
14-1-6085580-1-20-37;Field 'Lookup Table'(37) in Table 'Template Field'(6085580); ,Vendor,Contact,Customer,Job,Item,Fixed Asset,Employee,Dimension Value;
14-1-6085580-1-10-38;Field 'Lookup Rel. Code'(38) in Table 'Template Field'(6085580);Relation Code;
14-1-6085580-1-10-39;Field 'Codeunit ID: Is OK'(39) in Table 'Template Field'(6085580);Codeunit ID: Is OK;
14-1-6085580-1-10-4;Field 'Data Type'(4) in Table 'Template Field'(6085580);Data Type;
14-1-6085580-1-20-4;Field 'Data Type'(4) in Table 'Template Field'(6085580);Text,Number,Date,Boolean,,,,,Lookup;
14-1-6085580-1-10-41;Field 'Codeunit ID: Lookup'(41) in Table 'Template Field'(6085580);Codeunit ID: Lookup;
14-1-6085580-1-10-43;Field 'Codeunit ID: Validate'(43) in Table 'Template Field'(6085580);Codeunit ID: Validate;
14-1-6085580-1-10-45;Field 'Formula'(45) in Table 'Template Field'(6085580);Formula;
14-1-6085580-1-10-46;Field 'G/L Account Field Code'(46) in Table 'Template Field'(6085580);G/L Account Field Code;
14-1-6085580-1-10-47;Field 'Transfer Amount to Document'(47) in Table 'Template Field'(6085580);Transfer Amount to Document;
14-1-6085580-1-20-47;Field 'Transfer Amount to Document'(47) in Table 'Template Field'(6085580); ,If lines are not recognised,Always;
14-1-6085580-1-10-48;Field 'Subtract from Amount Field'(48) in Table 'Template Field'(6085580);Subtract from Amount Field (on registration);
14-1-6085580-1-10-49;Field 'Codeunit ID: Capture Value'(49) in Table 'Template Field'(6085580);Codeunit ID: Capture Value;
14-1-6085580-1-10-5;Field 'Required'(5) in Table 'Template Field'(6085580);Required;
14-1-6085580-1-10-51;Field 'Purch. Alloc. G/L Account No.'(51) in Table 'Template Field'(6085580);Purch. Alloc. G/L Account No.;
