"14-1-6085575-1-10-62";"Field 'Documents with error'(62) in Table 'DC Document Category'(6085575)";"Documents with error";"Documents with error"
"14-1-6085575-1-10-64";"Field 'Split on Barcode'(64) in Table 'DC Document Category'(6085575)";"Split on Barcode";"Split on Barcode"
"14-1-6085575-1-10-65";"Field 'Split Barcode Text'(65) in Table 'DC Document Category'(6085575)";"Split on Barcode Text";"Split on Barcode Text"
"14-1-6085575-1-10-66";"Field 'Split on Blank Page'(66) in Table 'DC Document Category'(6085575)";"Split on Blank Page";"Split on Blank Page"
"14-1-6085575-1-10-67";"Field 'Split on Source ID'(67) in Table 'DC Document Category'(6085575)";"Split on Source ID";"Split on Source ID"
"14-1-6085575-1-10-68";"Field 'Auto Move to Company'(68) in Table 'DC Document Category'(6085575)";"Auto Move to Company";"Auto Move to Company"
"14-1-6085575-1-10-7";"Field 'Process New Files Automatic'(7) in Table 'DC Document Category'(6085575)";"Process New Files Automatically";"Process New Files Automatically"
"14-1-6085575-1-10-70";"Field 'Codeunit ID: Get File Count'(70) in Table 'DC Document Category'(6085575)";"Codeunit ID: Get File Count";"Codeunit ID: Get File Count"
"14-1-6085575-1-10-72";"Field 'Codeunit ID: Doc. or File'(72) in Table 'DC Document Category'(6085575)";"Codeunit ID: Show Document or File";"Codeunit ID: Show Document or File"
"14-1-6085575-1-10-74";"Field 'Codeunit ID: Import Files'(74) in Table 'DC Document Category'(6085575)";"Codeunit ID: Import Files";"Codeunit ID: Import Files"
"14-1-6085575-1-10-76";"Field 'Split on Sep. Fields'(76) in Table 'DC Document Category'(6085575)";"Split on Separator Fields";"Split on Separator Fields"
"14-1-6085575-1-10-77";"Field 'Archive Documents in Cloud OCR'(77) in Table 'DC Document Category'(6085575)";"Archive Documents in Cloud OCR";"Archive Documents in Cloud OCR"
"14-1-6085575-1-20-77";"Field 'Archive Documents in Cloud OCR'(77) in Table 'DC Document Category'(6085575)";"No,One Day,One Week,One Month,One Year,Permanent";"No,One Day,One Week,One Month,One Year,Permanent"
"14-1-6085575-1-10-8";"Field 'No. of Templates'(8) in Table 'DC Document Category'(6085575)";"No. of Templates";"No. of Templates"
"14-1-6085575-1-10-9";"Field 'No. of Documents'(9) in Table 'DC Document Category'(6085575)";"No. of Documents";"No. of Documents"
"14-1-6085575-7-10-1000000001";"TextConst with ID 1000000001 in Table 6085575";"There are no open documents in this group.";"There are no open documents in this group."
"14-1-6085575-7-10-1000000005";"TextConst with ID 1000000005 in Table 6085575";"No Document Separators can be created on a %1.\\Documents placed in a %1 will automatically be distributed to the correct categories, based on the Document Separator patterns of the individual categories.";"No Document Separators can be created on a %1.\\Documents placed in a %1 will automatically be distributed to the correct categories, based on the Document Separator patterns of the individual categories."
"14-1-6085575-7-10-1000000006";"TextConst with ID 1000000006 in Table 6085575";"You cannot delete %1 %2 because there is at least one template for this category.";"You cannot delete %1 %2 because there is at least one template for this category."
"14-1-6085575-7-10-1000000007";"TextConst with ID 1000000007 in Table 6085575";"You cannot delete %1 %2 because there is at least one document for this category.";"You cannot delete %1 %2 because there is at least one document for this category."
"14-1-6085575-7-10-1160040001";"TextConst with ID 1160040001 in Table 6085575";"The %1 is not part of the primary key of the %2.";"The %1 is not part of the primary key of the %2."
"14-1-6085575-7-10-1160040002";"TextConst with ID 1160040002 in Table 6085575";"The %1 cannot be changed because there is at least one template with a value for this category.";"The %1 cannot be changed because there is at least one template with a value for this category."
"14-1-6085575-7-10-1160040003";"TextConst with ID 1160040003 in Table 6085575";"%1 is already used as %2 in another %3.";"%1 is already used as %2 in another %3."
"14-1-6085575-7-10-1160040005";"TextConst with ID 1160040005 in Table 6085575";"You cannot rename a %1.";"You cannot rename a %1."
"14-1-6085575-7-10-161024013";"TextConst with ID 161024013 in Table 6085575";"%1 - %2";"%1 - %2"
"14-1-6085575-7-10-161024015";"TextConst with ID 161024015 in Table 6085575";"Please delete all identification fields before you change %1.";"Please delete all identification fields before you change %1."
"14-1-6085575-7-10-161024016";"TextConst with ID 161024016 in Table 6085575";"The %1 cannot be changed because it has one or more %2 with %3 assigned.";"The %1 cannot be changed because it has one or more %2 with %3 assigned."
"14-1-6085576-0-10-6085576";"Object with ID 6085576 in Table 6085576";"Category Language";"Category Language"
"14-1-6085576-1-10-1";"Field 'Document Category Code'(1) in Table 'Document Category Language'(6085576)";"Document Category Code";"Document Category Code"
"14-1-6085576-1-10-2";"Field 'Language Code'(2) in Table 'Document Category Language'(6085576)";"Language Code";"Language Code"
"14-1-6085576-1-10-3";"Field 'Language Name'(3) in Table 'Document Category Language'(6085576)";"Language Name";"Language Name"
"14-1-6085577-0-10-6085577";"Object with ID 6085577 in Table 6085577";"Document Comment Line";"Document Comment Line"
"14-1-6085577-1-10-1";"Field 'Table ID'(1) in Table 'Document Comment Line'(6085577)";"Table ID";"Table ID"
"14-1-6085577-1-10-2";"Field 'No.'(2) in Table 'Document Comment Line'(6085577)";"No.";"No."
"14-1-6085577-1-10-3";"Field 'Line No.'(3) in Table 'Document Comment Line'(6085577)";"Line No.";"Line No."
"14-1-6085577-1-10-4";"Field 'Type'(4) in Table 'Document Comment Line'(6085577)";"Type";"Type"
"14-1-6085577-1-20-4";"Field 'Type'(4) in Table 'Document Comment Line'(6085577)";"User,Status Code,,,,,Other";"User,Status Code,,,,,Other"
"14-1-6085577-1-10-5";"Field 'Code'(5) in Table 'Document Comment Line'(6085577)";"Code";"Code"
"14-1-6085577-1-10-6";"Field 'User ID'(6) in Table 'Document Comment Line'(6085577)";"User ID";"User ID"
"14-1-6085577-1-10-7";"Field 'Creation Date/Time'(7) in Table 'Document Comment Line'(6085577)";"Date/Time";"Date/Time"
"14-1-6085577-1-10-8";"Field 'Comment'(8) in Table 'Document Comment Line'(6085577)";"Comment";"Comment"
"14-1-6085577-7-10-1160040000";"TextConst with ID 1160040000 in Table 6085577";"You cannot rename a %1.";"You cannot rename a %1."
"14-1-6085578-0-10-6085578";"Object with ID 6085578 in Table 6085578";"OCR Language";"OCR Language"
"14-1-6085578-1-10-1";"Field 'Code'(1) in Table 'OCR Language'(6085578)";"Code";"Code"
"14-1-6085578-1-10-2";"Field 'Name'(2) in Table 'OCR Language'(6085578)";"Name";"Name"
"14-1-6085578-1-10-3";"Field 'Dictionary'(3) in Table 'OCR Language'(6085578)";"Dictionary";"Dictionary"
"14-1-6085579-0-10-6085579";"Object with ID 6085579 in Table 6085579";"Template";"Template"
"14-1-6085579-1-10-1";"Field 'No.'(1) in Table 'Template'(6085579)";"No.";"No."
"14-1-6085579-1-10-10";"Field 'Description'(10) in Table 'Template'(6085579)";"Description";"Description"
"14-1-6085579-1-10-101";"Field 'Purch. Auto Match Invoice'(101) in Table 'Template'(6085579)";"Auto Match Invoice";"Auto Match Invoice"
"14-1-6085579-1-20-101";"Field 'Purch. Auto Match Invoice'(101) in Table 'Template'(6085579)";"No,Receipt Only,Order Only,Receipt or Order";"No,Receipt Only,Order Only,Receipt or Order"
"14-1-6085579-1-10-102";"Field 'Purch. Validate VAT Calc.'(102) in Table 'Template'(6085579)";"Validate VAT Calculation";"Validate VAT Calculation"
"14-1-6085579-1-10-103";"Field 'Validate Line Totals'(103) in Table 'Template'(6085579)";"Validate Line Totals";"Validate Line Totals"
"14-1-6085579-1-10-104";"Field 'Purch. Inv. Reg. Step 1'(104) in Table 'Template'(6085579)";"Invoice Reg. Step 1";"Invoice Reg. Step 1"
"14-1-6085579-1-20-104";"Field 'Purch. Inv. Reg. Step 1'(104) in Table 'Template'(6085579)";" ,Create Invoice,Match Order & Create Invoice,Match & Update Order";" ,Create Invoice,Match Order & Create Invoice,Match & Update Order"
"14-1-6085579-1-10-105";"Field 'Purch. Inv. Reg. Step 2'(105) in Table 'Template'(6085579)";"Invoice Reg. Step 2";"Invoice Reg. Step 2"
"14-1-6085579-1-20-105";"Field 'Purch. Inv. Reg. Step 2'(105) in Table 'Template'(6085579)";" ,Submit for Approval,Release,Post";" ,Submit for Approval,Release,Post"
"14-1-6085579-1-10-106";"Field 'Allowed Variance Amount'(106) in Table 'Template'(6085579)";"Max. Variance Amount Allowed";"Max. Variance Amount Allowed"
"14-1-6085579-1-10-107";"Field 'Purch. Match Order No.'(107) in Table 'Template'(6085579)";"Match Order No.";"Match Order No."
"14-1-6085579-1-20-107";"Field 'Purch. Match Order No.'(107) in Table 'Template'(6085579)";"No,Yes - always,Yes - if present";"No,Yes - always,Yes - if present"
"14-1-6085579-1-10-108";"Field 'Purch. Match Item No.'(108) in Table 'Template'(6085579)";"Match Item No.";"Match Item No."
"14-1-6085579-1-20-108";"Field 'Purch. Match Item No.'(108) in Table 'Template'(6085579)";"No,Yes - always,Yes - if present";"No,Yes - always,Yes - if present"
"14-1-6085579-1-10-109";"Field 'Purch. Match Quantity'(109) in Table 'Template'(6085579)";"Match Quantity";"Match Quantity"
"14-1-6085579-1-20-109";"Field 'Purch. Match Quantity'(109) in Table 'Template'(6085579)";"No,Yes - always,Yes - if present";"No,Yes - always,Yes - if present"
"14-1-6085579-1-10-11";"Field 'No. Series'(11) in Table 'Template'(6085579)";"No. Series";"No. Series"
"14-1-6085579-1-10-110";"Field 'Purch. Match Unit Cost'(110) in Table 'Template'(6085579)";"Match Unit Cost";"Match Unit Cost"
"14-1-6085579-1-20-110";"Field 'Purch. Match Unit Cost'(110) in Table 'Template'(6085579)";"No,Yes - always,Yes - if present";"No,Yes - always,Yes - if present"
"14-1-6085579-1-10-111";"Field 'Purch. Use Vend. Purch. Code'(111) in Table 'Template'(6085579)";"Always Use Vend. Purch. Code";"Always Use Vend. Purch. Code"
"14-1-6085579-1-10-112";"Field 'Purch. Cr.Memo Reg. Step 1'(112) in Table 'Template'(6085579)";"Credit Memo Reg. Step 1";"Credit Memo Reg. Step 1"
"14-1-6085579-1-20-112";"Field 'Purch. Cr.Memo Reg. Step 1'(112) in Table 'Template'(6085579)";" ,Create Credit Memo,Match Return Order & Create Credit Memo,Match & Update Return Order";" ,Create Credit Memo,Match Return Order & Create Credit Memo,Match & Update Return Order"
"14-1-6085579-1-10-113";"Field 'Purch. Cr.Memo Reg. Step 2'(113) in Table 'Template'(6085579)";"Credit Memo Reg. Step 2";"Credit Memo Reg. Step 2"
"14-1-6085579-1-20-113";"Field 'Purch. Cr.Memo Reg. Step 2'(113) in Table 'Template'(6085579)";" ,Submit for Approval,Release,Post";" ,Submit for Approval,Release,Post"
"14-1-6085579-1-10-114";"Field 'Line Total Header Formula'(114) in Table 'Template'(6085579)";"Line Total Header Formula";"Line Total Header Formula"
"14-1-6085579-1-10-115";"Field 'Allow Register without Amounts'(115) in Table 'Template'(6085579)";"Allow Register w/o Amounts";"Allow Register w/o Amounts"
"14-1-6085579-1-10-116";"Field 'Purch. Amount Approval Valid.'(116) in Table 'Template'(6085579)";"Amount Approval Validation";"Amount Approval Validation"
"14-1-6085579-1-20-116";"Field 'Purch. Amount Approval Valid.'(116) in Table 'Template'(6085579)";"Not Required,Amount Excl. VAT and Amount Incl. VAT must match imported amounts,Only Amount Incl. VAT must match imported amounts,Only Amount Excl. VAT must match imported amounts";"Not Required,Amount Excl. VAT and Amount Incl. VAT must match imported amounts,Only Amount Incl. VAT must match imported amounts,Only Amount Excl. VAT must match imported amounts"
"14-1-6085579-1-10-117";"Field 'Variance Posting Account'(117) in Table 'Template'(6085579)";"Variance Posting Account";"Variance Posting Account"
"14-1-6085579-1-10-118";"Field 'Purch. Auto App. within Var.'(118) in Table 'Template'(6085579)";"Auto Approve within Variance";"Auto Approve within Variance"
"14-1-6085579-1-10-119";"Field 'Approval Flow Code'(119) in Table 'Template'(6085579)";"Approval Flow Code";"Approval Flow Code"
"14-1-6085579-1-10-12";"Field 'Codeunit ID: Line Validation'(12) in Table 'Template'(6085579)";"Codeunit ID: Line Validation";"Codeunit ID: Line Validation"
"14-1-6085579-1-10-120";"Field 'Use Vendor/Customer Item Nos.'(120) in Table 'Template'(6085579)";"Vendor/Customer uses your Item Nos.";"Vendor/Customer uses your Item Nos."
"14-1-6085579-1-10-121";"Field 'Translate Item Nos. to'(121) in Table 'Template'(6085579)";"Translate Item Nos. to";"Translate Item Nos. to"
"14-1-6085579-1-20-121";"Field 'Translate Item Nos. to'(121) in Table 'Template'(6085579)";" ,Item Cross Reference,Vendor Item,Document Capture Line Translation";" ,Item Cross Reference,Vendor Item,Document Capture Line Translation"
"14-1-6085579-1-10-122";"Field 'Allowed Variance %'(122) in Table 'Template'(6085579)";"Max. Variance % Allowed";"Max. Variance % Allowed"
"14-1-6085579-1-10-123";"Field 'Copy Matched Header Dimensions'(123) in Table 'Template'(6085579)";"Copy Matched Header Dimensions";"Copy Matched Header Dimensions"
"14-1-6085579-1-10-124";"Field 'Purch. Auto Match Credit Memo'(124) in Table 'Template'(6085579)";"Auto Match Credit Memo";"Auto Match Credit Memo"
"14-1-6085579-1-20-124";"Field 'Purch. Auto Match Credit Memo'(124) in Table 'Template'(6085579)";"No,Return Shipment Only,Return Order Only,Return Shipment or Return Order";"No,Return Shipment Only,Return Order Only,Return Shipment or Return Order"
"14-1-6085579-1-10-13";"Field 'Codeunit ID: Doc. Validation'(13) in Table 'Template'(6085579)";"Codeunit ID: Doc. Validation";"Codeunit ID: Doc. Validation"
"14-1-6085579-1-10-130";"Field 'Translate to Type'(130) in Table 'Template'(6085579)";"Translate to Type (Default)";"Translate to Type (Default)"
"14-1-6085579-1-20-130";"Field 'Translate to Type'(130) in Table 'Template'(6085579)";" ,G/L Account,Item,Resource,Fixed Asset,Charge (Item)";" ,G/L Account,Item,Resource,Fixed Asset,Charge (Item)"
"14-1-6085579-1-10-14";"Field 'Codeunit ID: Register'(14) in Table 'Template'(6085579)";"Codeunit ID: Register";"Codeunit ID: Register"
"14-1-6085579-1-10-19";"Field 'Search Text'(19) in Table 'Template'(6085579)";"Search Text";"Search Text"
"14-1-6085579-1-10-2";"Field 'Category Code'(2) in Table 'Template'(6085579)";"Category Code";"Category Code"
"14-1-6085579-1-10-20";"Field 'Codeunit ID: Transl. (Doc)'(20) in Table 'Template'(6085579)";"Codeunit ID: Transl. (Doc)";"Codeunit ID: Transl. (Doc)"
"14-1-6085579-1-10-200";"Field 'Interaction Template Code'(200) in Table 'Template'(6085579)";"Interaction Template Code";"Interaction Template Code"
"14-1-6085579-1-10-22";"Field 'Codeunit ID: Show Match'(22) in Table 'Template'(6085579)";"Codeunit ID: Show Match";"Codeunit ID: Show Match"
"14-1-6085579-1-10-24";"Field 'Language Code'(24) in Table 'Template'(6085579)";"Language Code";"Language Code"
"14-1-6085579-1-10-25";"Field 'Codeunit ID: Transl. (Temp)'(25) in Table 'Template'(6085579)";"Codeunit ID: Transl. (Templ.)";"Codeunit ID: Transl. (Templ.)"
"14-1-6085579-1-10-27";"Field 'Codeunit ID: Register (Y/N)'(27) in Table 'Template'(6085579)";"Codeunit ID: Register (Y/N)";"Codeunit ID: Register (Y/N)"
"14-1-6085579-1-10-29";"Field 'Hide Registration Messages'(29) in Table 'Template'(6085579)";"Hide Registration Messages";"Hide Registration Messages"
"14-1-6085579-1-10-30";"Field 'Show Document After Register'(30) in Table 'Template'(6085579)";"Show Document After Register";"Show Document After Register"
"14-1-6085579-1-20-30";"Field 'Show Document After Register'(30) in Table 'Template'(6085579)";"Ask,Always,Never";"Ask,Always,Never"
"14-1-6085579-1-10-300";"Field 'Sales Order Reg. Step 1'(300) in Table 'Template'(6085579)";"Order Reg. Step 1";"Order Reg. Step 1"
"14-1-6085579-1-20-300";"Field 'Sales Order Reg. Step 1'(300) in Table 'Template'(6085579)";" ,,Create Order";" ,,Create Order"
"14-1-6085579-1-10-301";"Field 'Sales Order Reg. Step 2'(301) in Table 'Template'(6085579)";"Order Reg. Step 2";"Order Reg. Step 2"
"14-1-6085579-1-20-301";"Field 'Sales Order Reg. Step 2'(301) in Table 'Template'(6085579)";" ,Submit for Approval,Release";" ,Submit for Approval,Release"
"14-1-6085579-1-10-302";"Field 'Merge from same E-mail'(302) in Table 'Template'(6085579)";"Merge from same E-mail";"Merge from same E-mail"
"14-1-6085579-1-10-303";"Field 'Sales Cr.Memo Reg. Step 1'(303) in Table 'Template'(6085579)";"Credit Memo Reg. Step 1";"Credit Memo Reg. Step 1"
"14-1-6085579-1-20-303";"Field 'Sales Cr.Memo Reg. Step 1'(303) in Table 'Template'(6085579)";" ,Create Credit Memo";" ,Create Credit Memo"
"14-1-6085579-1-10-304";"Field 'Sales Cr.Memo Reg. Step 2'(304) in Table 'Template'(6085579)";"Credit Memo Reg. Step 2";"Credit Memo Reg. Step 2"
